gene	GE-InN-1	GE-InN-2	GE-InN-3	GE-InN-4	GE-InN-5	GE-RG-1	GE-RG-2	GE-CycPro	GE-InN-6	GE-RG-3	GE-InN-7
ZNF586	0.09205907120457725	0.09245473723292094	0.09247425334652652	0.09525377224009483	0.10083292681786969	0.11234626568226945	0.06101623908091968	0.07205633355643276	0.10263096778231467	0.1004161742973437	0.07845925780067564
ZNF552	0.10508466601218364	0.09359324747026437	0.10378941945214883	0.12481098604364639	0.11733002307662656	0.07502743099060281	0.030144487471048396	0.08476966780383995	0.1150477061111306	0.07117056722919596	0.07923179576850604
ZNF587B	0.07971322769742616	0.0713017368623458	0.07368594205270107	0.06898427566022966	0.09968601972487456	0.13625603414575288	0.0874529553367766	0.06928658501583476	0.07641490698591862	0.13535462035837303	0.10186369271939694
ZNF814	0.085658513096503755	0.08923860924585537	0.0803718443941512	0.07670397435762717	0.0925770927903922	0.12023072744211377	0.06816519004862456	0.08842395798236945	0.10103002984495953	0.0969505527456237	0.1006495070015631
ZNF587	0.08578734323157756	0.08143236536129198	0.09692685232390406	0.08744325048982571	0.10354507119159666	0.10697584215843954	0.06480008524174857	0.0713404865777325	0.08994595171965258	0.11956194356504524	0.09224080617791137
AC010326.3	0.0697600091823024	0.04541609776543629	0.07713202237337477	0.06855303483342155	0.14268449932307983	0.04903453473160472	0.04817681049932898	0.08632285642012677	0.11316674130885532	0.12105163332568923	0.17870173092581812
ZNF417	0.09468395014174023	0.09355023669781606	0.08193565333609676	0.10487168732972003	0.08830485836845041	0.08582303254344037	0.08033016942969753	0.08196737838150338	0.07389073749542172	0.0866095023009229	0.12803279028132372
ZNF418	0.06750027560910837	0.07434102295232312	0.08048833482082801	0.0735113400429016	0.05628112257217103	0.12790125811170866	0.11752102760663447	0.07951990343320815	0.09474878282147961	0.11240804602389773	0.11577888087244839
ZNF256	0.10097008142863904	0.09449248615904582	0.14364959011711964	0.0851102180207716	0.11385980059739734	0.07296612213695237	0.06052768549999541	0.07162115087897582	0.06692595915230619	0.06880604893701431	0.1210708326050085
C19orf18	0.06957459984494535	0.04835009527161344	0.04629448002661619	0.08121211478697289	0.0379402540733486	0.1162796507829199	0.11837038931075754	0.0520044844794569	0.07270242438225089	0.35727149091914434	0
ZNF606	0.10476840363924873	0.10954202542025507	0.09959403250380888	0.08394413601143011	0.09235532773313657	0.07576887637060686	0.08693820156080974	0.073404763350593	0.11164863676800613	0.0924052820562933	0.06963031090727884
AC008969.1	0.07635409292408617	0.06950880435364468	0.08515960034438402	0.08000228224930678	0.06384300356411511	0.1265133653746988	0.0840091016707841	0.08574385705143357	0.10015950342073758	0.1352073213775447	0.09349906561418447
AC008969.2	0.03380239867370323	0.025406820182585894	0.0411245924022696	0.05064784045747595	0.03153655940131019	0.13625569561695441	0.09169902668355744	0.0702278930490161	0.1390327645049659	0.09423075669783124	0.286035614418207
ZSCAN1	0.049458247451363374	0.06394851204124384	0.07002537568350743	0.06507657266682579	0.06084865309646159	0.1600043595905607	0.059490417985148425	0.08704275184412173	0.10529891111122089	0.1662066102728261	0.11259957949521159
ZNF135	0.0827097735052513	0.11824640209491592	0.09712075004323219	0.13903004455516474	0.07612761705745345	0.059369468159321065	0.062383609426611426	0.09911472492128326	0.1262417941312784	0.05755297051403207	0.0821028438901074
ZSCAN18	0.0938536515365362	0.08270532199430017	0.08875037820852263	0.10888998115307894	0.0814706340529985	0.09594182633013966	0.07997214062312899	0.06039714648870717	0.12147358422358558	0.08288206119226858	0.10366327308422904
ZNF329	0.08710303588443305	0.07660299686932992	0.06857369593100203	0.07170262631468545	0.07499029646287969	0.12505894122472588	0.06353401268335526	0.10147575844388462	0.09078477364371235	0.12359870130708263	0.11657515732452363
AC008751.3	0.04920022842224653	0.030187978429657078	0.10145276647187691	0.11528469362967349	0.036177256815191246	0.134545144250817	0.12386043731267	0.009502296343152123	0	0.13585588690755773	0.2639332789750924
ZNF274	0.08908860272605292	0.08138152172459133	0.06637735618688914	0.07688119949326429	0.07246257226520499	0.1072317908355028	0.09516975606328452	0.09135763536074759	0.1059517018044988	0.142702755721369	0.07139510529017776
ZNF544	0.07818839027771184	0.09907409014283186	0.0920140891095149	0.0910309657599297	0.09046765197198804	0.1104984552664661	0.06878950923936475	0.10445621192787151	0.09468968104953637	0.10603208435267855	0.06475887020562732
AC020915.2	0.08211067861480865	0.10735416782133879	0.08558625556802234	0.10176417803868149	0.08757450164455446	0.10509330833849816	0.044383380395831944	0.0991781526112496	0.08565667736048296	0.12517010953281354	0.07612858685315745
AC020915.1	0.1285422817662973	0.17906643116054227	0.04244328790912253	0.07222049327972765	0.16536241555656758	0.1251679043178197	0	0.11831410882458655	0.10753650938871853	0.061346476910413235	0
ZNF8	0.12885520234483452	0.12121283617330773	0.08782615939208435	0.11156394511164618	0.1167179513358856	0.06652933398188131	0.0601424157709762	0.10160122616567226	0.06850002624566684	0.07733016268432016	0.05972073730689428
ERVK3-1	0.12430823749468779	0.08669720499056335	0.08766384145996366	0.1056929266131066	0.06678678516947396	0.07173747626943694	0.08648112842028281	0.11249512788810002	0.05731308805995741	0.07039582365037517	0.13042835241596337
AC010642.2	0.10240861510342408	0.10214934453801701	0.1054577880811268	0.10198804302643591	0.09543786904927579	0.05814910262695771	0.09724468988742795	0.10617188067478092	0.09853952394433535	0.054777990591465583	0.0776751484816387
ZSCAN22	0.10307531570822633	0.07291923733930364	0.044355030793783924	0.08912399253661919	0.12390532243052631	0.044932467247576865	0.055630269609824944	0.043108967773529246	0.10738974308184078	0.0998557985300023	0.2157038252942415
A1BG	0.0985933345586236	0.112922003071358	0.20686744449413677	0.09964093675530213	0.06961381140337491	0.08624360846245038	0.05129834224889579	0.07925493314092495	0.018549146951650268	0.11690626989660004	0.060110152006866945
A1BG-AS1	0.09470353227583725	0.15806099440636384	0.15841212986975323	0.09444154669789674	0.10325367840064659	0.06074724635447143	0.021500027669735536	0.15124824022267494	0.04138740765748289	0.08904247493138522	0.027202701365967644
ZNF497	0.03269301113707618	0.024728167233212285	0.06786701246799919	0.05724733378077076	0.07374745985728966	0.17816720742148615	0.11167814763468044	0.1228570190691701	0.08882944629996847	0.185692935524249	0.05649224562329507
AC012313.6	0.025601596393084132	0.026761506630464192	0.04308555081356999	0.04698067488830155	0.0372976907873398	0.21918554563463535	0.07245026731312175	0.11625086137840768	0.017489526923380096	0.32290153739622424	0.07199521170094227
ZNF837	0.02527259779358368	0.01555954772797644	0.03768729293548242	0.025720836729112292	0.0180650424321909	0.16366587154932888	0.06450373814252945	0.0920193892597017	0.11350604074026432	0.27686161726356284	0.1671379956325325
RPS5	0.10797906831807738	0.11113149032788011	0.10700867561223477	0.0912400924791572	0.07954357155900671	0.07187552503887215	0.14230068229610865	0.09784411107419116	0.08084724636863644	0.045847197503482734	0.0643823390646899
ZNF584	0.03562375131530733	0.03575718947394567	0.044748906335324384	0.053161336126707474	0.041154056921378225	0.24364058737472893	0.0801515995353473	0.07354639374627617	0.08468929962905362	0.24427188689800794	0.06325498189308026
ZNF132	0.03821358071412139	0.05687887072533116	0.07275228104182964	0.0756578240373982	0.07917600792844602	0.07087460445778096	0.1529869295884483	0.02931583434838402	0.059806759062827404	0.12558619881268807	0.23875109339624542
ZNF324B	0.10629561787166157	0.04045970410503143	0.1253611687833272	0.05961206671247686	0.059972070904107604	0.11208125050324275	0.11001180777152055	0.11846811810681414	0.11937091512222656	0.0802558265657616	0.06811141440683689
ZNF324	0.09328818592002845	0.06625828374013991	0.1002602386785711	0.05684986004871419	0.07710631963496598	0.12444399206021574	0.030895567070688988	0.06906490924421531	0.1257148358989617	0.09581971669751574	0.16029808414549168
ZNF446	0.10010056813954767	0.06716348699740246	0.09725232790466495	0.10448347799925418	0.11565699524982805	0.0740174604703733	0.09488680500862515	0.062421324699734985	0.14431283078715998	0.07169365931924708	0.06801105190577447
SLC27A5	0.05110919179171333	0.06930276835546562	0.08445646607028846	0.0646921378969174	0.06982301679638878	0.1424211240338168	0.1831324341139007	0.060246642145247525	0.07285053976921843	0.12481891870662074	0.07714675024546201
ZBTB45	0.1184926034796591	0.09694721629414946	0.09171919214127365	0.11163354468365666	0.15160652307984768	0.06211893783371962	0.020533108091238945	0.049362893202412064	0.09659357673233539	0.036637998335572027	0.16435439433254365
TRIM28	0.12584222804062167	0.10239728611148115	0.1195105643499057	0.09712140605663942	0.10931633980185639	0.0605312973590676	0.052471064404473314	0.11898616124140352	0.09378678003899599	0.043986407710345544	0.07605046371677177
CHMP2A	0.10084623687484442	0.12480880230746837	0.11987835087317376	0.10511258939187328	0.09207816562146312	0.06308507587560022	0.11269318770845796	0.06842143992634865	0.0873682648120619	0.050275227047562286	0.07543265490517478
UBE2M	0.11481981570727282	0.10849228482257468	0.09480482356738376	0.09594727902434981	0.09270808656084127	0.05835248581187127	0.08154236577554584	0.11813553654302311	0.08323227396967789	0.03897000627061096	0.11299503887269415
MZF1-AS1	0.05487227532535203	0.049159004277546194	0.058633347668123	0.09037719478466116	0.052638808481519556	0.17822651817186302	0.0841692293055621	0.0804108333659523	0.08461686970859611	0.156250429718403	0.11064548227419309
MZF1	0.04866038351594822	0.07030268324258249	0.07984967792553403	0.059844684726606485	0.05466745870587281	0.15009923193186403	0.09381666143449485	0.08955094534106457	0.0882840562638712	0.13181487074489742	0.13310934261877094
AL034548.1	0.09406245287265504	0.10471428127424151	0.05714010205187152	0.08710822126477756	0.0794207434487718	0.09466444415761141	0	0.04267992783244686	0.15333232788310516	0.10189878462011144	0.18497865752215822
C20orf96	0.059967145845542615	0.041580912159647	0.04118276118926412	0.0550808288805273	0.060476066713624176	0.1967278579687863	0.15575015357593694	0.05835001871853068	0.09674771346598969	0.18704310080247122	0.04709343352303496
ZCCHC3	0.12052907344013218	0.08602209407693864	0.09177145006602426	0.08881404378690246	0.10071300049952041	0.09993915371024013	0.04859406683979191	0.09882613017514387	0.09559180893445136	0.10459030190327158	0.064608872382865
NRSN2-AS1	0.05647118749392353	0.06685716176140735	0.0892363588827386	0.06078543802961151	0.0777613965014002	0.1379676639879681	0.07162891715103155	0.06043700193689409	0.09922483212152315	0.15621200853713715	0.12341802648568342
SOX12	0.1377524153225951	0.10306559108102532	0.10003309685093907	0.10523471671221964	0.12241802182960954	0.0671803641561086	0.04420871105378627	0.07852189470856527	0.08204553666803534	0.07234919761555951	0.08719045258017218
NRSN2	0.07387400305175312	0.0641526479626811	0.0744934659864795	0.08261540663162002	0.09895982165818681	0.08212334202385653	0.07698503046038818	0.12092658679487715	0.13688285280665094	0.059860155327461556	0.12912668011733844
TRIB3	0.05048695607509293	0.033527552054027826	0.11893700254523042	0.05688082337920991	0.09988803479884388	0.016798533345830518	0.20394641678309886	0.054406856255120054	0.15728625405813268	0.08533124052705536	0.1225102840910393
RBCK1	0.08994931945529183	0.09097324834346288	0.09359680166582418	0.07497547250875826	0.10992676537775556	0.09405272401371027	0.0929423946026801	0.06698305494977949	0.08826417463071687	0.11362296632255842	0.08471307481163509
TBC1D20	0.10138771317868013	0.11157974542115312	0.08995018203166631	0.10104412582958332	0.10182609722880633	0.08817624105064453	0.04436579229715175	0.12445200079442152	0.09815419425312925	0.06784273925756402	0.0712211647760111
CSNK2A1	0.09502568782685024	0.09533598471694557	0.09185790808918562	0.09919960451701215	0.09671153609815503	0.09456883946016746	0.06348510395605621	0.09953410854431857	0.09113125134021141	0.07889041547020631	0.0942595593478952
SRXN1	0.1185405950119488	0.030397912661878676	0.063698018152532	0.19530755995725743	0.09661240889641705	0.030903892886960615	0.07756466452887753	0.060658117873068004	0.20650382254300226	0.05613838840360061	0.0636745421802577
SCRT2	0.1530380223879413	0.08045272878895436	0.09238724182648925	0.09637409092791524	0.17441323709220413	0.012321508570878789	0.013450368316480653	0.045383044509397986	0.13789910028607866	0.006885857482686852	0.18739479667356895
FAM110A	0.15454327735688506	0.10660810206661228	0.1680413453148532	0.12221563710032554	0.10746478389400174	0.03122344017065509	0.0397787414074603	0.10995095211616994	0.07343266301315401	0.013568497026643584	0.07317255243105061
RSPO4	0	0	0	0.05921722801010048	0.025419522410143145	0.0646248234948009	0.1984915598444536	0.019933046950803293	0.03698803707844855	0.5953256750941487	0
AL110114.1	0.03324188350837277	0.0572057430411632	0.021516803152279013	0.026070693633514903	0.05770375867723009	0.13497391224930594	0.26445859043006115	0.06294527857324206	0.04231310160183655	0.22566008325898532	0.07391014007237622
PSMF1	0.10078732650714581	0.09447795500687621	0.08918110828399921	0.09129051946874588	0.10539560207657099	0.0856532971038262	0.09326165645468695	0.07782583406140617	0.09057918076192335	0.069552121522972	0.10199539714118074
SNPH	0.05227032929466231	0.05415490799583244	0.026612041849436135	0.03203864448050562	0.10253934201050854	0.05928070166009583	0.22245133055897773	0.027950092456449114	0.04445710256888412	0.2607293095512	0.1175161324702601
SDCBP2	0.04609023318860735	0.05275528885784577	0.08024576653686637	0.016821509085543494	0.03176375526093283	0.23309121131116778	0.1595115111312784	0.07097596781479584	0.038031401339650654	0.18260628366030773	0.08810704399833741
SDCBP2-AS1	0.06473290676277402	0.06754712988743382	0.09346568387253393	0.06738395921909056	0.05270246476013444	0.17803144744174237	0.07009513156857859	0.0760247842609476	0.10605860108914295	0.13884246589827498	0.08511542162006691
FKBP1A	0.09602649326540248	0.09418500291808059	0.11331449372496316	0.0873846993626714	0.10160604370093991	0.07028609137900714	0.08310374592696906	0.09248409615066913	0.11351331309515661	0.07311412299941196	0.07498189513866398
NSFL1C	0.10339644896962819	0.07132447381626628	0.10631720942382707	0.10070347730021825	0.08608766991389637	0.09570116954260433	0.06531024326884759	0.07607568153922632	0.09713965298625869	0.07637578793762503	0.12156818226151068
AL109809.5	0.02251770804692136	0.015232617433920395	0.012973584292851502	0.03199949200925656	0.03763747934123121	0.05364326225578667	0.6390683107663557	0.015934219749873597	0.027360377439181856	0.0734337656670638	0.07019917221330689
AL117335.1	0	0	0.016033056603806602	0	0.0045017548161784765	0.21012385503982847	0.3931377738392273	0.12283361527900288	0.006590406731315474	0.24677950941315982	0
SIRPA	0.023888189280426055	0.03657809753330494	0.0056372253442371414	0.03402753094768218	0.020258906169849482	0.12830444148919912	0.42316221498253614	0.13241759390072497	0.02831522869720609	0.12651632035138458	0.040894234860663944
PDYN	0.05740530163612196	0.0521988378318292	0.10668867852530083	0.11031797993390198	0.05274492193124368	0.08016879361518911	0.016226590151132654	0.08781055888302317	0.05069108085370505	0.05973993158887676	0.3260073002227531
STK35	0.10282365427288284	0.08367816178860896	0.09194945694733782	0.09326250025137148	0.09881812996056706	0.08732636136061019	0.06946549343252696	0.08605363318036643	0.06531446230997806	0.0770531272576854	0.14425501420577533
SNRPB	0.10083366521828149	0.08306036619806745	0.07513719156288112	0.0876734417188404	0.07535596399259133	0.09715356202361553	0.0773231255708834	0.15315460168466863	0.08604577469671157	0.07275904254329207	0.09150326183966594
ZNF343	0.11789793245928451	0.053544195238222056	0.10601194732830913	0.03274883196005109	0.10270091415171474	0.14204065251719217	0.11000726090706334	0.05630357285760532	0.06554355466303285	0.10434343446741078	0.10885769119888897
TMC2	0.021900958689989678	0.02533573288144933	0.09221753035075347	0.08057907692572763	0.022765657630914652	0.028527851818645318	0.07473146238599494	0.021337873193790886	0.324866203274653	0.022238721922950542	0.28549891620841933
NOP56	0.072930875975372	0.08077562063034958	0.08332274514148462	0.07306830978035952	0.09406774644371843	0.13336265110425743	0.1164475685402503	0.12691703925095724	0.10389756325255114	0.057872118685033926	0.057337758224469924
IDH3B	0.09894837065780672	0.09081248261416891	0.10201635422082639	0.10062272519108684	0.08443619486294449	0.061997930148711994	0.06681292769038455	0.08825391589075023	0.10345318830507716	0.07193641754320006	0.13070948878379157
EBF4	0.09614645756657436	0.07358607438756783	0.04525021757924919	0.0691351164666842	0.0756048460110858	0.18056932060416808	0.06662481941683009	0.169837682353152	0.09559211447322226	0.09273618038269112	0.03491716938296184
CPXM1	0.0835050619424555	0.06434938983343454	0.06518841111293422	0.08519040418925927	0.06992367612468521	0.13690803261181855	0.06109637018908285	0.10120169653208876	0.1611884541340397	0.06040325923972757	0.11104523611271684
PCED1A	0.06683294944901305	0.04653756659589665	0.05638087715906434	0.05590050490341551	0.08170316230329136	0.16965609132514367	0.08711293942989308	0.09012279203501344	0.11378634304495483	0.10425985258276342	0.1277069168610229
VPS16	0.09412406549305435	0.09469847859859065	0.10485121002827737	0.08878317001023099	0.09622728098617368	0.0862483193577685	0.0679596659426419	0.07058108895833734	0.1269156564666758	0.062837931233257	0.10677312833587656
PTPRA	0.08296020468159243	0.08714528531047906	0.08431744055572275	0.0876093449425266	0.07461742190283621	0.10669036302182099	0.1016054836461139	0.09252617130545135	0.07367090924156079	0.12200283705689106	0.08685453804457122
MRPS26	0.0836714879120022	0.07682614680664938	0.10112093064468702	0.08544928474729033	0.10053937606660927	0.08811527945890382	0.09908924749799829	0.07585646121152516	0.09198686739457476	0.09180251961726055	0.10554239504638763
UBOX5-AS1	0.08629024590335516	0.08699759495366409	0.11213538153604928	0.07663992070904219	0.08726053942054349	0.10830006418116551	0.06543784022201259	0.06555056473628831	0.07007527405927132	0.11265198481666541	0.1286605833278173
UBOX5	0.08452761787324085	0.07538988846037868	0.10052198616761435	0.08879523216397518	0.08072265337049835	0.12647888303846944	0.05595997376368906	0.08301776176743983	0.10524607239470489	0.08734112450789196	0.11199879871961169
FASTKD5	0.09916937797724551	0.09482959189140376	0.1074395544866681	0.0616018580744934	0.14768234504943287	0.03200528057377527	0.11326111003281152	0.065624694520811655	0.11356985298103191	0.03259549040038674	0.1322208277354926
LZTS3	0.0686214452560167	0.054129956470892755	0.07152552438456314	0.07561436474497787	0.05105465761508807	0.1464412244552498	0.15541620894775754	0.09031251902430386	0.065154614301728	0.19916875363547473	0.02256072008059047
DDRGK1	0.08610755060480843	0.07755451685404847	0.09077709068702579	0.08493163125009377	0.07383802423837137	0.08157432934197667	0.11397270329152556	0.0603591402744748	0.10458957242261731	0.13514938609102248	0.09114604970505773
ITPA	0.10341222061360023	0.08450343489061539	0.09073170350023103	0.08743340043113065	0.12495990111603208	0.10667042878549676	0.07226692315572164	0.05330008673159452	0.06332643312891986	0.09063696660755326	0.12275849804033764
C20orf194	0.10911179958277477	0.11089395306465537	0.110043820769107	0.1173623154707821	0.10834229401546083	0.044822080170877694	0.07370631879509551	0.061783936849757554	0.09276470634920259	0.07442456098901173	0.09674421370624557
ATRN	0.10079245764913013	0.09043993843612874	0.08536888774453037	0.08580746757253974	0.08795412577634323	0.08360165424137661	0.10333719695018555	0.06260653461101767	0.09283880759377967	0.09342243946064688	0.11383048927486843
ADAM33	0.00295376151115091	0.0034495314882012113	0.006639063572376416	0	0	0.12598730831051394	0.13926095916126463	0.01799914130380361	0	0.7037102201896289	0
C20orf27	0.06428914120803154	0.06151813569101459	0.1067026450371821	0.08998464569816525	0.09324138496256594	0.1382913530156514	0.06312855767345181	0.15477029850752805	0.08513245073789787	0.09073777711118088	0.05220359547390325
SPEF1	0	0	0	0	0.02742165835256633	0.1569400868240805	0.5572620668620147	0.019762110895586084	0	0.23861398539314663	0
CENPB	0.14309790505602427	0.0934809380734319	0.09141485690376308	0.09538330355913759	0.10599741732317827	0.08271358698720062	0.05820770961855568	0.11585215297845845	0.10543307429072336	0.018299301380592572	0.09011974571303107
CDC25B	0.033121259824820865	0.028696123366217574	0.02679036712885757	0.021011791600295694	0.03553429171608299	0.18704988673920478	0.14969397746644356	0.22018358570508412	0.07194513971271559	0.16379725426913974	0.0621763137673358
LINC01730	0	0	0	0	0	0.39480818616998414	0	0.2900916935768435	0.11769665234450659	0	0.19740328684983777
AP5S1	0.12128116935149197	0.07168769575151525	0.11332449417958415	0.09863717280472092	0.11679541804512998	0.10180040059974092	0	0.14380707459406622	0.06778450714774421	0.10425677413476409	0.06062525473147811
MAVS	0.10986651332859788	0.10254359864838887	0.08199347551939808	0.08696649591202293	0.11052262718060508	0.09560060099138509	0.05192388459985434	0.0799273202127377	0.09683819045472038	0.11058558873325194	0.07323170159768352
AL353194.1	0.17532695921601169	0.07502932914140578	0.0803510223503165	0.07662877904888045	0.1130206924981722	0.10481097922580428	0.06229909302164627	0.08025877202028348	0.08465482873332941	0.08206278875192508	0.06555674958462875
PANK2	0.1134039275297178	0.09414967523713665	0.08046296258753124	0.0788958694548486	0.1022086845117604	0.10448110367678579	0.04705927307843258	0.10598792199941472	0.08590517896774254	0.09905768027922358	0.08838772154560051
AL031670.1	0.08167181573123392	0.21503366541917399	0.06109220178315145	0.026113593242260272	0.16978774409241545	0.1397992796595334	0.011679236332113712	0.109181692403463	0.046150379273511205	0.13949032499933697	0
RNF24	0.14193221331946468	0.11954255815879355	0.12497564255170915	0.12277609898457169	0.13759714008883409	0.03970029840797573	0.030042975200114036	0.06147190213442299	0.10405553868349596	0.03569835680228103	0.08220727541636348
SMOX	0.11570292544449486	0.12411793996930563	0.1362483967440982	0.1370863855702469	0.09736937052636492	0.060552991000712535	0.017983878553366632	0.06978181117221861	0.08603118863205493	0.04072109807367522	0.11440400682458313
ADRA1D	0.018258390329320567	0.012623441814149384	0.014372523583766908	0.010202216944449683	0.03178184137009374	0.0031560825123608176	0.8855871656838777	0	0.011774097833383984	0	0.012244221681993935
PRNP	0.07394686121099081	0.06067280676976867	0.055318936569903575	0.050623977894066044	0.09843780075212001	0.071431435612131	0.29947647672093286	0.03212938486114576	0.10670487963904225	0.08102954834215059	0.07022788217675636
RASSF2	0.09967298695872642	0.09203287807767106	0.13186251556508555	0.13212432423670933	0.11377606435757638	0.041492353782290534	0.13192141844904717	0.061418678616910846	0.08234931943769162	0.024234342630617137	0.08911511639098532
SLC23A2	0.10194910115680904	0.10103089644753306	0.08148864582719946	0.08146535350445053	0.09109709590839446	0.08334507497514705	0.07191955896132866	0.07072471390384197	0.1213217048394533	0.05903589212926396	0.13662196146273753
TMEM230	0.07696514842775058	0.09002210464004229	0.09819807597164658	0.0935326221159653	0.08600200997505679	0.11203308735602287	0.08015671834822628	0.1065194268648645	0.0845254582258298	0.09305071782323363	0.0789946288114427
PCNA	0.07053765888687615	0.08578406877813122	0.07833411058882582	0.07568422834395377	0.05113630915914494	0.16181461367024486	0.0725757592964167	0.22140566270967854	0.06513473604889847	0.05122323061894623	0.06636961770666472
CDS2	0.10394243355719261	0.11281413128945625	0.0947236983596363	0.0997356948762451	0.10553502326692783	0.07906353608036883	0.08163550165576851	0.09917744014510971	0.08398702377528502	0.07350645115214151	0.06587906443622486
AL121757.2	0.12937344579525056	0.20462867664957182	0.09194353640682482	0.04514374627684758	0.13501274130912974	0.17818886278773674	0.04356013879152987	0.020336410206959477	0.07004990070777171	0.08176249936653848	0
LINC00654	0.05749853519949516	0.0676372732888997	0.07038209815674332	0.06099074260052983	0.05857750647491467	0.07848663252596945	0.04837599437537533	0.11040129076186675	0.10286945320991615	0.1286609418782486	0.21611951076729277
GPCPD1	0.07054620258694799	0.09813269303591104	0.11013417668302194	0.13645721159960586	0.0723880704224542	0.06824884348061248	0.11989146053391855	0.09711123520798737	0.07688022346128394	0.07229453126218967	0.07791535115619883
SHLD1	0.12555603055948708	0.11443540298121219	0.09134401068125401	0.09919521873732451	0.104401738069851	0.0852036292390715	0.0680231763216816	0.0980801550250153	0.07612459794141258	0.06997496331628772	0.06766107552536224
CHGB	0.13812434162386364	0.08233708575318403	0.1847576303803966	0.11531314551279186	0.11918058653786508	0.017315453563365862	0.07653043827484701	0.0565753982424747	0.12155299705707505	0.01602058256429697	0.07229233222693819
TRMT6	0.14464708753614977	0.07167028763975562	0.08774950272162374	0.05211406578759899	0.07375966439322146	0.10150430419617915	0.14281185705473481	0.13876670697817695	0.051059119852461046	0.02368527039372371	0.11223211361714222
MCM8	0.03574240571019746	0.038517525333025555	0.03789953877525215	0.054398989187607855	0.04673391289938556	0.2445287443412787	0.1382424102293903	0.2873044125337526	0.019126713797885008	0.07240580275908881	0.025099540010770534
AL035461.2	0.017139345772764377	0.05227445436832171	0.0924715515375172	0.09987230084833369	0.05517406892242561	0.29304212595473533	0.2090770101984317	0.12348364194730051	0.038123382698662424	0.019342070468702725	0
CRLS1	0.05716048295986261	0.07143658046577374	0.0815897456985504	0.0735810317273903	0.07509818796712867	0.12243848616256875	0.13957250128466617	0.09458865304292009	0.08117973068042009	0.11693170141804901	0.08642289640944506
FERMT1	0.05210226137756805	0.14618420256667966	0.06872800050913294	0.03668085226724741	0.03880714755261109	0.3401117917323361	0	0.2825492703531882	0	0	0.034836413769374325
BMP2	0.0667983710408547	0.05399320539302634	0.024258688216848397	0.42559649570511054	0.03079779015772133	0	0.19344210772017395	0.09360476679276528	0.11150848337401703	0	0
LINC01428	0.19534893103323264	0.15765213658200003	0.09100343356370046	0.3990282467708282	0.07044555006481729	0.08652155367275116	0	0	0	0	0
TMX4	0.07141559203229007	0.09640250858098107	0.13463389298132483	0.11790662110170198	0.08697500460898988	0.08315691633427022	0.09736597117165444	0.11429876150215117	0.08028542464687434	0.05812589483952491	0.05943340831832713
PLCB1	0.04397568554386424	0.05979085161715773	0.16543375951283154	0.11475821682064441	0.07971364433194672	0.07403112094736676	0.171238267832028	0.05462465010614526	0.04464113003181838	0.12628542887190075	0.06550724394608011
PLCB4	0.03608690945458876	0.05145933745203903	0.08852747556269032	0.08000078648234936	0.04696260091130126	0.18306928435541148	0.1179259198135024	0.14106938000479094	0.06971126158318158	0.1357951659757425	0.049391877698400706
LAMP5	0.05024561717168677	0.046560565572172814	0.06492533987810344	0.026958460837510297	0.013774534022274128	0.03326909208294327	0.12627945704197555	0.07102306789033846	0.04465936689833023	0.32047610523732883	0.20182837348701113
PAK5	0.12910661988923045	0.11621453119405167	0.14626384083964544	0.1396385990693192	0.14729880696333392	0.014814778993941742	0.025877603464579263	0.03917218240397671	0.11421281864090535	0.009644679732172722	0.11775553840202166
ANKEF1	0.1088691001636944	0.03436317496309779	0.0859050277834803	0.09564663088497406	0.18463891626589607	0.06966548521031643	0.19488260940200078	0.07905870785869308	0.07460582105610755	0.07236446685538057	0
SNAP25-AS1	0.13591434440460423	0.11780147383850417	0.13762887417142214	0.11716908456609941	0.1629935374248807	0.020290780137659475	0.022284631609695592	0.08412105953551859	0.09644711863172024	0.018282981071835378	0.08706611341145877
SNAP25	0.1251645153273309	0.10670345591633967	0.12898602456167332	0.12881714588301799	0.14302224734327243	0.022571730696250403	0.054284954711111326	0.07651994840989927	0.10786091618644794	0.018652503300580707	0.08741655678270654
MKKS	0.09139570873226223	0.06378084431049878	0.11938368117114943	0.08629139377511615	0.09669298310831725	0.0776418852913933	0.12948265948245954	0.05179132452320089	0.08780543886653015	0.08833104648274473	0.10740302425408009
SLX4IP	0.06272074454548335	0.0594276991135052	0.04668417183463426	0.057334505132118824	0.0620972162554157	0.12357381066363649	0.14613328496077999	0.10807116005191883	0.09925668057417833	0.12315197240016378	0.11154875307355805
JAG1	0.03151914010957971	0.030615939628807903	0.031120877110147195	0.02705874027107424	0.021137339797983972	0.26980255209299253	0.37331749951791343	0.04888647632098389	0.03681292875780542	0.12972850273876002	0
AL050403.2	0.01198889400057832	0.03814722744932211	0.03598473759775716	0.02652707471416287	0.030040463152923417	0.21056506663243432	0.272638025598461	0.053965104742668774	0.07402922558962763	0.24611414708288556	0
AL135937.1	0	0	0	0	0	0	0	0	0	0.9999987432771786	0
BTBD3	0.07892524682135611	0.06229846412936097	0.0879829773732719	0.0656121310555418	0.08976835990552914	0.09145087916132037	0.28144258050489923	0.08571673301399799	0.06492343937747934	0.05602446920044279	0.03585471728541334
AL035448.1	0.11618190443331719	0.0498020291918676	0.10879045561486486	0.06424171846224427	0.14982378035410948	0.06755636754083663	0.08735749888555436	0.04480521448129514	0.07734353974415081	0.08963641783403081	0.1444610357875467
